symbol,name,exchange,gatewayName,productClass,size,priceTick,longMarginRatio,shortMarginRatio
SPD SF709&SF805,跨期套利-SF709/SF805,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF709&SF806,跨期套利-SF709/SF806,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD FG801&FG806,跨期套利-FG801/FG806,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG801&FG805,跨期套利-FG801/FG805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG801&FG804,跨期套利-FG801/FG804,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG801&FG803,跨期套利-FG801/FG803,CZCE,CTP,组合,1,1.0,0.0,0.0
m1712-C-2950,m1712-C-2950,DCE,CTP,期权,10,0.5,0.0,0.0
SPD SM805&SM806,跨期套利-SM805/SM806,CZCE,CTP,组合,1,2.0,0.0,0.0
SP pp1709&pp1709,SP pp1709&pp1709,DCE,CTP,组合,0,1.0,0.0,0.0
SR805P6700,白糖805卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
sc1708,原油1708,INE,CTP,期货,1000,0.1,0.05,0.05
sc1709,原油1709,INE,CTP,期货,1000,0.1,0.05,0.05
sc1706,原油1706,INE,CTP,期货,100,0.2,,
sc1707,原油1707,INE,CTP,期货,1000,0.1,0.05,0.05
SPC c1805&cs1801,SPC c1805&cs1801,DCE,CTP,组合,0,1.0,0.0,0.0
SPD TA801&TA805,跨期套利-TA801/TA805,CZCE,CTP,组合,1,2.0,0.0,0.0
buefp,buefp,SHFE,CTP,未知,10,2.0,0.0,0.0
SPD TA801&TA803,跨期套利-TA801/TA803,CZCE,CTP,组合,1,2.0,0.0,0.0
SPC c1805&cs1805,SPC c1805&cs1805,DCE,CTP,组合,0,1.0,0.0,0.0
m1805-P-2900,m1805-P-2900,DCE,CTP,期权,10,0.5,0.0,0.0
SR801P5900,白糖801卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD TA706&TA712,跨期套利-TA706/TA712,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA706&TA711,跨期套利-TA706/TA711,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA706&TA710,跨期套利-TA706/TA710,CZCE,CTP,组合,1,2.0,0.0,0.0
SP i1706&i1712,SP i1706&i1712,DCE,CTP,组合,0,0.5,0.0,0.0
m1711-C-2700,m1711-C-2700,DCE,CTP,期权,10,0.5,0.0,0.0
cu1709C46500,cu1709C46500,INE,CTP,期权,5,1.0,,
cu1709C48000,cu1709C48000,INE,CTP,期权,5,1.0,,
SP jm1711&jm1802,SP jm1711&jm1802,DCE,CTP,组合,0,0.5,0.0,0.0
m1801-P-2850,m1801-P-2850,DCE,CTP,期权,10,0.5,0.0,0.0
SP jd1709&jd1802,SP jd1709&jd1802,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1709&jd1801,SP jd1709&jd1801,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1709&jd1805,SP jd1709&jd1805,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1709&jd1804,SP jd1709&jd1804,DCE,CTP,组合,0,1.0,0.0,0.0
m1803-P-2700,m1803-P-2700,DCE,CTP,期权,10,0.5,0.0,0.0
m1708-C-2850,m1708-C-2850,DCE,CTP,期权,10,0.5,0.0,0.0
m1805-C-2950,m1805-C-2950,DCE,CTP,期权,10,0.5,0.0,0.0
m1709-C-2600,m1709-C-2600,DCE,CTP,期权,10,0.5,0.0,0.0
SPD MA707&MA806,跨期套利-MA707/MA806,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SF708&SF712,跨期套利-SF708/SF712,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1710C44000,cu1710C44000,INE,CTP,期权,5,1.0,,
SPD MA707&MA804,跨期套利-MA707/MA804,CZCE,CTP,组合,1,1.0,0.0,0.0
cu1707C40000,cu1707C40000,INE,CTP,期权,5,1.0,,
SPD MA707&MA805,跨期套利-MA707/MA805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA708&MA806,跨期套利-MA708/MA806,CZCE,CTP,组合,1,1.0,0.0,0.0
au1708P130,au1708P130,INE,CTP,期权,1000,0.01,,
SPD MA707&MA802,跨期套利-MA707/MA802,CZCE,CTP,组合,1,1.0,0.0,0.0
au1708P135,au1708P135,INE,CTP,期权,1000,0.01,,
SR801P6600,白糖801卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD MA707&MA803,跨期套利-MA707/MA803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SM711&SM804,跨期套利-SM711/SM804,CZCE,CTP,组合,1,2.0,0.0,0.0
au1710C90,au1710C90,INE,CTP,期权,1000,0.01,,
cu1711P34500,cu1711P34500,INE,CTP,期权,5,1.0,,
SR805C7200,白糖805买权,CZCE,CTP,期权,10,0.5,0.0,0.0
au1710C95,au1710C95,INE,CTP,期权,1000,0.01,,
cu1806,铜1806,SHFE,CTP,期货,5,10.0,0.08,0.08
SR711P6500,白糖711卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
scefp,scefp,INE,CTP,未知,1000,0.1,0.0,0.0
SPC c1709&cs1707,SPC c1709&cs1707,DCE,CTP,组合,0,1.0,0.0,0.0
ag1803,白银1803,SHFE,CTP,期货,15,1.0,0.06999999999999999,0.06999999999999999
ag1802,白银1802,SHFE,CTP,期货,15,1.0,0.06999999999999999,0.06999999999999999
ag1805,白银1805,SHFE,CTP,期货,15,1.0,0.06999999999999999,0.06999999999999999
ag1804,白银1804,SHFE,CTP,期货,15,1.0,0.06999999999999999,0.06999999999999999
cu1711C39500,cu1711C39500,INE,CTP,期权,5,1.0,,
TA805,精对苯二甲酸805,CZCE,CTP,期货,5,2.0,0.06,0.06
cuefp,cuefp,SHFE,CTP,未知,5,10.0,0.0,0.0
m1801-P-2450,m1801-P-2450,DCE,CTP,期权,10,0.5,0.0,0.0
SPC c1709&cs1709,SPC c1709&cs1709,DCE,CTP,组合,0,1.0,0.0,0.0
SP i1709&i1803,SP i1709&i1803,DCE,CTP,组合,0,0.5,0.0,0.0
cu1707P30500,cu1707P30500,INE,CTP,期权,5,1.0,,
SP jm1711&jm1711,SP jm1711&jm1711,DCE,CTP,组合,0,0.5,0.0,0.0
SP a1801&a1803,SP a1801&a1803,DCE,CTP,组合,0,1.0,0.0,0.0
cu1708P42000,cu1708P42000,INE,CTP,期权,5,1.0,,
SPD ZC804&ZC806,跨期套利-ZC804/ZC806,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC804&ZC807,跨期套利-ZC804/ZC807,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC804&ZC805,跨期套利-ZC804/ZC805,CZCE,CTP,组合,1,0.2,0.0,0.0
RI711,早籼稻711,CZCE,CTP,期货,20,1.0,0.05,0.05
cu1709C43000,cu1709C43000,INE,CTP,期权,5,1.0,,
SPD SR801&SR811,跨期套利-SR801/SR811,CZCE,CTP,组合,1,1.0,0.0,0.0
SR811C7300,白糖811买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SP bb1801&bb1805,SP bb1801&bb1805,DCE,CTP,组合,0,0.05,0.0,0.0
cu1708P52000,cu1708P52000,INE,CTP,期权,5,1.0,,
SPD ZC707&ZC802,跨期套利-ZC707/ZC802,CZCE,CTP,组合,1,0.2,0.0,0.0
SR811C6200,白糖811买权,CZCE,CTP,期权,10,0.5,0.0,0.0
IPS SF802&SM802,跨品种套利-SF802/SM8,CZCE,CTP,组合,1,2.0,0.0,0.0
SR709P7300,白糖709卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPC a1807&m1711,SPC a1807&m1711,DCE,CTP,组合,0,1.0,0.0,0.0
SP j1706&j1711,SP j1706&j1711,DCE,CTP,组合,0,0.5,0.0,0.0
SPD SR707&SR709,跨期套利-SR707/SR709,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD ZC707&ZC801,跨期套利-ZC707/ZC801,CZCE,CTP,组合,1,0.2,0.0,0.0
cu1708,铜1708,SHFE,CTP,期货,5,10.0,0.1,0.1
cu1709,铜1709,SHFE,CTP,期货,5,10.0,0.08,0.08
cu1706,铜1706,SHFE,CTP,期货,5,10.0,0.09,0.09
cu1707,铜1707,SHFE,CTP,期货,5,10.0,0.15,0.15
SP jm1801&jm1805,SP jm1801&jm1805,DCE,CTP,组合,0,0.5,0.0,0.0
SP jm1801&jm1801,SP jm1801&jm1801,DCE,CTP,组合,0,0.5,0.0,0.0
cu1707C38000,cu1707C38000,INE,CTP,期权,5,1.0,,
m1711-P-2400,m1711-P-2400,DCE,CTP,期权,10,0.5,0.0,0.0
SP jd1707&jd1805,SP jd1707&jd1805,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1707&jd1804,SP jd1707&jd1804,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1707&jd1801,SP jd1707&jd1801,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1707&jd1803,SP jd1707&jd1803,DCE,CTP,组合,0,1.0,0.0,0.0
jm1806,焦煤1806,DCE,CTP,期货,60,0.5,0.1,0.1
jm1804,焦煤1804,DCE,CTP,期货,60,0.5,0.1,0.1
jm1805,焦煤1805,DCE,CTP,期货,60,0.5,0.1,0.1
jm1802,焦煤1802,DCE,CTP,期货,60,0.5,0.1,0.1
jm1803,焦煤1803,DCE,CTP,期货,60,0.5,0.1,0.1
jm1801,焦煤1801,DCE,CTP,期货,60,0.5,0.1,0.1
cu1707C34000,cu1707C34000,INE,CTP,期权,5,1.0,,
SPD FG802&FG804,跨期套利-FG802/FG804,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG802&FG805,跨期套利-FG802/FG805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG802&FG806,跨期套利-FG802/FG806,CZCE,CTP,组合,1,1.0,0.0,0.0
m1805-C-2550,m1805-C-2550,DCE,CTP,期权,10,0.5,0.0,0.0
SPC l1801&pp1705,SPC l1801&pp1705,DCE,CTP,组合,0,5.0,0.0,0.0
SPD FG802&FG803,跨期套利-FG802/FG803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPC l1801&pp1709,SPC l1801&pp1709,DCE,CTP,组合,0,5.0,0.0,0.0
cu1707P39000,cu1707P39000,INE,CTP,期权,5,1.0,,
SPC a1801&m1805,SPC a1801&m1805,DCE,CTP,组合,0,1.0,0.0,0.0
SPD RI707&RI711,跨期套利-RI707/RI711,CZCE,CTP,组合,1,1.0,0.0,0.0
cu1711C34000,cu1711C34000,INE,CTP,期权,5,1.0,,
SPD FG706&FG712,跨期套利-FG706/FG712,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG706&FG711,跨期套利-FG706/FG711,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SM706&SM708,跨期套利-SM706/SM708,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1708P47000,cu1708P47000,INE,CTP,期权,5,1.0,,
SPD SM706&SM707,跨期套利-SM706/SM707,CZCE,CTP,组合,1,2.0,0.0,0.0
SR711C6000,白糖711买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD TA802&TA803,跨期套利-TA802/TA803,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA802&TA804,跨期套利-TA802/TA804,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA802&TA805,跨期套利-TA802/TA805,CZCE,CTP,组合,1,2.0,0.0,0.0
SR709C6000,白糖709买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD MA711&MA806,跨期套利-MA711/MA806,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA711&MA805,跨期套利-MA711/MA805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA711&MA804,跨期套利-MA711/MA804,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA711&MA803,跨期套利-MA711/MA803,CZCE,CTP,组合,1,1.0,0.0,0.0
SR807P7400,白糖807卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD MA711&MA801,跨期套利-MA711/MA801,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD RI707&RI803,跨期套利-RI707/RI803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD RI707&RI801,跨期套利-RI707/RI801,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD RI707&RI805,跨期套利-RI707/RI805,CZCE,CTP,组合,1,1.0,0.0,0.0
bb1706,胶合板1706,DCE,CTP,期货,500,0.05,0.2,0.2
bb1707,细木工板1707,DCE,CTP,期货,500,0.05,0.2,0.2
cu1709P46000,cu1709P46000,INE,CTP,期权,5,1.0,,
bb1708,细木工板1708,DCE,CTP,期货,500,0.05,0.2,0.2
bb1709,细木工板1709,DCE,CTP,期货,500,0.05,0.2,0.2
SPD ZC707&ZC712,跨期套利-ZC707/ZC712,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC707&ZC710,跨期套利-ZC707/ZC710,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC707&ZC711,跨期套利-ZC707/ZC711,CZCE,CTP,组合,1,0.2,0.0,0.0
SR803P6200,白糖803卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD CF707&CF711,跨期套利-CF707/CF711,CZCE,CTP,组合,1,5.0,0.0,0.0
SPD TA708&TA805,跨期套利-TA708/TA805,CZCE,CTP,组合,1,2.0,0.0,0.0
SP l1709&l1802,SP l1709&l1802,DCE,CTP,组合,0,5.0,0.0,0.0
SP l1709&l1801,SP l1709&l1801,DCE,CTP,组合,0,5.0,0.0,0.0
SPD PM709&PM803,跨期套利-PM709/PM803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD TA708&TA801,跨期套利-TA708/TA801,CZCE,CTP,组合,1,2.0,0.0,0.0
SP l1709&l1805,SP l1709&l1805,DCE,CTP,组合,0,5.0,0.0,0.0
SPD TA708&TA802,跨期套利-TA708/TA802,CZCE,CTP,组合,1,2.0,0.0,0.0
SR807C7200,白糖807买权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1708C51000,cu1708C51000,INE,CTP,期权,5,1.0,,
cu1708C42500,cu1708C42500,INE,CTP,期权,5,1.0,,
cu1708C43000,cu1708C43000,INE,CTP,期权,5,1.0,,
SPD MA711&MA712,跨期套利-MA711/MA712,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD ZC708&ZC801,跨期套利-ZC708/ZC801,CZCE,CTP,组合,1,0.2,0.0,0.0
SP p1706&p1707,SP p1706&p1707,DCE,CTP,组合,0,2.0,0.0,0.0
SPD ZC708&ZC711,跨期套利-ZC708/ZC711,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC708&ZC710,跨期套利-ZC708/ZC710,CZCE,CTP,组合,1,0.2,0.0,0.0
SP p1706&p1709,SP p1706&p1709,DCE,CTP,组合,0,2.0,0.0,0.0
SPD ZC708&ZC712,跨期套利-ZC708/ZC712,CZCE,CTP,组合,1,0.2,0.0,0.0
SR811P5700,白糖811卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1710C49500,cu1710C49500,INE,CTP,期权,5,1.0,,
ni1806,镍1806,SHFE,CTP,期货,1,10.0,0.08,0.08
ni1804,镍1804,SHFE,CTP,期货,1,10.0,0.08,0.08
ni1805,镍1805,SHFE,CTP,期货,1,10.0,0.08,0.08
cu1710C51000,cu1710C51000,INE,CTP,期权,5,1.0,,
ni1803,镍1803,SHFE,CTP,期货,1,10.0,0.08,0.08
SP v1709&v1711,SP v1709&v1711,DCE,CTP,组合,0,5.0,0.0,0.0
ni1801,镍1801,SHFE,CTP,期货,1,10.0,0.08,0.08
SR807P6200,白糖807卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR711P5700,白糖711卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR801C6400,白糖801买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD SM710&SM712,跨期套利-SM710/SM712,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM710&SM711,跨期套利-SM710/SM711,CZCE,CTP,组合,1,2.0,0.0,0.0
zn1711,锌1711,SHFE,CTP,期货,5,5.0,0.08,0.08
zn1710,锌1710,SHFE,CTP,期货,5,5.0,0.08,0.08
zn1712,锌1712,SHFE,CTP,期货,5,5.0,0.08,0.08
SR801C7100,白糖801买权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1707C31500,cu1707C31500,INE,CTP,期权,5,1.0,,
SPC j1709&jm1801,SPC j1709&jm1801,DCE,CTP,组合,0,0.5,0.0,0.0
SPD SM709&SM712,跨期套利-SM709/SM712,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1709C49500,cu1709C49500,INE,CTP,期权,5,1.0,,
m1711-C-2600,m1711-C-2600,DCE,CTP,期权,10,0.5,0.0,0.0
SPC a1709&m1711,SPC a1709&m1711,DCE,CTP,组合,0,1.0,0.0,0.0
sc1712,原油1712,INE,CTP,期货,1000,0.1,0.05,0.05
sc1711,原油1711,INE,CTP,期货,1000,0.1,0.05,0.05
SP pp1709&pp1710,SP pp1709&pp1710,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1709&jd1709,SP jd1709&jd1709,DCE,CTP,组合,0,1.0,0.0,0.0
SP l1706&l1711,SP l1706&l1711,DCE,CTP,组合,0,5.0,0.0,0.0
SR805C6100,白糖805买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD TA711&TA801,跨期套利-TA711/TA801,CZCE,CTP,组合,1,2.0,0.0,0.0
SP i1706&i1707,SP i1706&i1707,DCE,CTP,组合,0,0.5,0.0,0.0
SPD FG711&FG712,跨期套利-FG711/FG712,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD TA706&TA707,跨期套利-TA706/TA707,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA706&TA708,跨期套利-TA706/TA708,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA706&TA709,跨期套利-TA706/TA709,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1708C56000,cu1708C56000,INE,CTP,期权,5,1.0,,
SP i1706&i1709,SP i1706&i1709,DCE,CTP,组合,0,0.5,0.0,0.0
au1804C85,au1804C85,INE,CTP,期权,1000,0.01,,
SPD SF712&SF804,跨期套利-SF712/SF804,CZCE,CTP,组合,1,2.0,0.0,0.0
au1804C80,au1804C80,INE,CTP,期权,1000,0.01,,
SPD SF712&SF805,跨期套利-SF712/SF805,CZCE,CTP,组合,1,2.0,0.0,0.0
m1709-P-3050,m1709-P-3050,DCE,CTP,期权,10,0.5,0.0,0.0
SP pp1709&pp1803,SP pp1709&pp1803,DCE,CTP,组合,0,1.0,0.0,0.0
SP pp1709&pp1802,SP pp1709&pp1802,DCE,CTP,组合,0,1.0,0.0,0.0
SP pp1709&pp1801,SP pp1709&pp1801,DCE,CTP,组合,0,1.0,0.0,0.0
SR805P6600,白糖805卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD SF706&SF707,跨期套利-SF706/SF707,CZCE,CTP,组合,1,2.0,0.0,0.0
m1709-P-2450,m1709-P-2450,DCE,CTP,期权,10,0.5,0.0,0.0
SPD SF712&SF802,跨期套利-SF712/SF802,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF712&SF803,跨期套利-SF712/SF803,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1710C40000,cu1710C40000,INE,CTP,期权,5,1.0,,
SPC j1709&jm1705,SPC j1709&jm1705,DCE,CTP,组合,0,0.5,0.0,0.0
SR805C5900,白糖805买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPC j1709&jm1701,SPC j1709&jm1701,DCE,CTP,组合,0,0.5,0.0,0.0
SR805P5800,白糖805卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPC j1709&jm1709,SPC j1709&jm1709,DCE,CTP,组合,0,0.5,0.0,0.0
FG706,玻璃706,CZCE,CTP,期货,20,1.0,0.05,0.05
SP jd1711&jd1712,SP jd1711&jd1712,DCE,CTP,组合,0,1.0,0.0,0.0
cu1707C29000,cu1707C29000,INE,CTP,期权,5,1.0,,
jd1803,鲜鸡蛋1803,DCE,CTP,期货,10,1.0,0.08,0.08
jd1802,鲜鸡蛋1802,DCE,CTP,期货,10,1.0,0.08,0.08
jd1801,鲜鸡蛋1801,DCE,CTP,期货,10,1.0,0.08,0.08
jd1806,鲜鸡蛋1806,DCE,CTP,期货,10,1.0,0.08,0.08
jd1805,鲜鸡蛋1805,DCE,CTP,期货,10,1.0,0.08,0.08
jd1804,鲜鸡蛋1804,DCE,CTP,期货,10,1.0,0.08,0.08
m1803-C-2900,m1803-C-2900,DCE,CTP,期权,10,0.5,0.0,0.0
SP y1707&y1709,SP y1707&y1709,DCE,CTP,组合,0,2.0,0.0,0.0
SPC c1709&cs1711,SPC c1709&cs1711,DCE,CTP,组合,0,1.0,0.0,0.0
m1803-P-2400,m1803-P-2400,DCE,CTP,期权,10,0.5,0.0,0.0
au1712P95,au1712P95,INE,CTP,期权,1000,0.01,,
SPD OI709&OI711,跨期套利-OI709/OI711,CZCE,CTP,组合,1,2.0,0.0,0.0
au1712P90,au1712P90,INE,CTP,期权,1000,0.01,,
RM805,菜籽粕805,CZCE,CTP,期货,10,1.0,0.06,0.06
m1709-C-2700,m1709-C-2700,DCE,CTP,期权,10,0.5,0.0,0.0
RM801,菜籽粕801,CZCE,CTP,期货,10,1.0,0.06,0.06
cu1710C43500,cu1710C43500,INE,CTP,期权,5,1.0,,
RM803,菜籽粕803,CZCE,CTP,期货,10,1.0,0.06,0.06
SP bb1709&bb1801,SP bb1709&bb1801,DCE,CTP,组合,0,0.05,0.0,0.0
SR809P6500,白糖809卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1709C41500,cu1709C41500,INE,CTP,期权,5,1.0,,
SP i1710&i1805,SP i1710&i1805,DCE,CTP,组合,0,0.5,0.0,0.0
SP i1710&i1804,SP i1710&i1804,DCE,CTP,组合,0,0.5,0.0,0.0
SP i1710&i1801,SP i1710&i1801,DCE,CTP,组合,0,0.5,0.0,0.0
SR709P6400,白糖709卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SP i1710&i1802,SP i1710&i1802,DCE,CTP,组合,0,0.5,0.0,0.0
SR801P6100,白糖801卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1709-P-2900,m1709-P-2900,DCE,CTP,期权,10,0.5,0.0,0.0
SPD SM712&SM801,跨期套利-SM712/SM801,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF711&SF805,跨期套利-SF711/SF805,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM712&SM803,跨期套利-SM712/SM803,CZCE,CTP,组合,1,2.0,0.0,0.0
SR711P6400,白糖711卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD SF711&SF802,跨期套利-SF711/SF802,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF711&SF801,跨期套利-SF711/SF801,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1708C49500,cu1708C49500,INE,CTP,期权,5,1.0,,
i1803,铁矿石1803,DCE,CTP,期货,100,0.5,0.1,0.1
i1802,铁矿石1802,DCE,CTP,期货,100,0.5,0.1,0.1
i1801,铁矿石1801,DCE,CTP,期货,100,0.5,0.1,0.1
ruefp,ruefp,SHFE,CTP,未知,10,5.0,0.0,0.0
i1806,铁矿石1806,DCE,CTP,期货,100,0.5,0.1,0.1
i1805,铁矿石1805,DCE,CTP,期货,100,0.5,0.1,0.1
i1804,铁矿石1804,DCE,CTP,期货,100,0.5,0.1,0.1
MA806,甲醇806,CZCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
MA805,甲醇805,CZCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
MA804,甲醇804,CZCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
MA803,甲醇803,CZCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
MA802,甲醇802,CZCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
MA801,甲醇801,CZCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
SP j1706&j1707,SP j1706&j1707,DCE,CTP,组合,0,0.5,0.0,0.0
SR809P5900,白糖809卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SP j1706&j1709,SP j1706&j1709,DCE,CTP,组合,0,0.5,0.0,0.0
SPD MA708&MA801,跨期套利-MA708/MA801,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SR707&SR711,跨期套利-SR707/SR711,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD JR711&JR803,跨期套利-JR711/JR803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD JR711&JR801,跨期套利-JR711/JR801,CZCE,CTP,组合,1,1.0,0.0,0.0
cu1711,铜1711,SHFE,CTP,期货,5,10.0,0.08,0.08
cu1710,铜1710,SHFE,CTP,期货,5,10.0,0.08,0.08
SPD JR711&JR805,跨期套利-JR711/JR805,CZCE,CTP,组合,1,1.0,0.0,0.0
cu1712,铜1712,SHFE,CTP,期货,5,10.0,0.08,0.08
au1802C80,au1802C80,INE,CTP,期权,1000,0.01,,
au1802C85,au1802C85,INE,CTP,期权,1000,0.01,,
cu1707C36500,cu1707C36500,INE,CTP,期权,5,1.0,,
SPD MA709&MA801,跨期套利-MA709/MA801,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SF711&SF712,跨期套利-SF711/SF712,CZCE,CTP,组合,1,2.0,0.0,0.0
SPC l1709&v1705,SPC l1709&v1705,DCE,CTP,组合,0,5.0,0.0,0.0
SPC l1709&v1701,SPC l1709&v1701,DCE,CTP,组合,0,5.0,0.0,0.0
SPD SM706&SM803,跨期套利-SM706/SM803,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM706&SM802,跨期套利-SM706/SM802,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM706&SM801,跨期套利-SM706/SM801,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM706&SM805,跨期套利-SM706/SM805,CZCE,CTP,组合,1,2.0,0.0,0.0
SPC l1709&v1709,SPC l1709&v1709,DCE,CTP,组合,0,5.0,0.0,0.0
SR709P7200,白糖709卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1707P46000,cu1707P46000,INE,CTP,期权,5,1.0,,
SP jd1802&jd1804,SP jd1802&jd1804,DCE,CTP,组合,0,1.0,0.0,0.0
au1802C65,au1802C65,INE,CTP,期权,1000,0.01,,
SPD SM802&SM804,跨期套利-SM802/SM804,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1712C36000,cu1712C36000,INE,CTP,期权,5,1.0,,
SPD SM802&SM806,跨期套利-SM802/SM806,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1709P59000,cu1709P59000,INE,CTP,期权,5,1.0,,
SPC l1709&pp1701,SPC l1709&pp1701,DCE,CTP,组合,0,5.0,0.0,0.0
au1707P50,au1707P50,INE,CTP,期权,1000,0.01,,
SPD SM802&SM803,跨期套利-SM802/SM803,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1707P34500,cu1707P34500,INE,CTP,期权,5,1.0,,
SPC l1709&pp1709,SPC l1709&pp1709,DCE,CTP,组合,0,5.0,0.0,0.0
cu1712C37500,cu1712C37500,INE,CTP,期权,5,1.0,,
cu1801,铜1801,SHFE,CTP,期货,5,10.0,0.08,0.08
SP jd1710&jd1804,SP jd1710&jd1804,DCE,CTP,组合,0,1.0,0.0,0.0
cu1803,铜1803,SHFE,CTP,期货,5,10.0,0.08,0.08
cu1802,铜1802,SHFE,CTP,期货,5,10.0,0.08,0.08
cu1805,铜1805,SHFE,CTP,期货,5,10.0,0.08,0.08
cu1804,铜1804,SHFE,CTP,期货,5,10.0,0.08,0.08
SPD MA707&MA801,跨期套利-MA707/MA801,CZCE,CTP,组合,1,1.0,0.0,0.0
